chr01	1477209	SL4.0ch01_1103339
chr01	1480115	SL4.0ch01_1106244
chr01	1481337	SL4.0ch01_1107466
chr01	1481913	SL4.0ch01_1108042
chr01	1571898	SL4.0ch01_1168179
chr01	1681902	SL4.0ch01_1207027
chr01	1683089	SL4.0ch01_1208035
chr01	1686765	SL4.0ch01_1213533
chr01	1724901	SL4.0ch01_1251918
chr01	1820597	SL4.0ch01_1347661
chr01	1834950	SL4.0ch01_1360109
chr01	1859136	SL4.0ch01_1384174
chr01	1888974	SL4.0ch01_1413926
chr01	1929472	SL4.0ch01_1454379
chr01	1950009	SL4.0ch01_1475158
chr01	1952594	SL4.0ch01_1477682
chr01	1992816	SL4.0ch01_1517922
chr01	1993894	SL4.0ch01_1519000
chr01	2032342	SL4.0ch01_1557547
chr01	2054772	SL4.0ch01_1579791
chr01	2072013	SL4.0ch01_1596897
chr01	2080896	SL4.0ch01_1605784
chr01	2085235	SL4.0ch01_1610138
chr01	2089810	SL4.0ch01_1614712
chr01	2111739	SL4.0ch01_1636608
chr01	2116178	SL4.0ch01_1641031
chr01	2132442	SL4.0ch01_1657297
chr01	2200656	SL4.0ch01_1729218
chr01	2229871	SL4.0ch01_1758459
chr01	2336602	SL4.0ch01_1864309
chr01	2382060	SL4.0ch01_1907026
chr01	2424678	SL4.0ch01_1949315
chr01	2424949	SL4.0ch01_1949586
chr01	2446594	SL4.0ch01_1971256
chr01	2451629	SL4.0ch01_1976291
chr01	2479226	SL4.0ch01_2003856
chr01	2542482	SL4.0ch01_2069044
chr01	2547778	SL4.0ch01_2074240
chr01	2573739	SL4.0ch01_2100056
chr01	2578688	SL4.0ch01_2105009
chr01	2586516	SL4.0ch01_2112840
chr01	2586992	SL4.0ch01_2113316
chr01	2595597	SL4.0ch01_2122155
chr01	2609262	SL4.0ch01_2135795
chr01	2624936	SL4.0ch01_2151200
chr01	2641655	SL4.0ch01_2167894
chr01	2653285	SL4.0ch01_2179515
chr01	2678925	SL4.0ch01_2205403
chr01	2697369	SL4.0ch01_2223817
chr01	2712150	SL4.0ch01_2238585
chr01	2724418	SL4.0ch01_2250890
chr01	2727642	SL4.0ch01_2254114
chr01	2795410	SL4.0ch01_2322724
chr01	2804115	SL4.0ch01_2331432
chr01	2822865	SL4.0ch01_2350051
chr01	2878886	SL4.0ch01_2405468
chr01	2883898	SL4.0ch01_2410647
chr01	2897617	SL4.0ch01_2423514
chr01	2940531	SL4.0ch01_2454697
chr01	3024487	SL4.0ch01_2545086
chr01	3040568	SL4.0ch01_2561302
chr01	3055985	SL4.0ch01_2576669
chr01	3063585	SL4.0ch01_2584185
chr01	3075927	SL4.0ch01_2596175
chr01	3082160	SL4.0ch01_2602408
chr01	3200419	SL4.0ch01_2680564
chr01	3208382	SL4.0ch01_2688457
chr01	3244468	SL4.0ch01_2724280
chr01	3249261	SL4.0ch01_2728829
chr01	3282406	SL4.0ch01_2761887
chr01	3296819	SL4.0ch01_2776208
chr01	3299453	SL4.0ch01_2778823
chr01	3316704	SL4.0ch01_2796057
chr01	3334642	SL4.0ch01_2813971
chr01	3339801	SL4.0ch01_2819082
chr01	3355588	SL4.0ch01_2835099
chr01	3394159	SL4.0ch01_2869675
chr01	3398053	SL4.0ch01_2873570
chr01	3425467	SL4.0ch01_2900804
chr01	3461153	SL4.0ch01_2936584
chr01	3475338	SL4.0ch01_2950747
chr01	3509195	SL4.0ch01_2984366
chr01	3589908	SL4.0ch01_3065042
chr01	3597290	SL4.0ch01_3072419
chr01	3621638	SL4.0ch01_3096643
chr01	3642223	SL4.0ch01_3117076
chr01	3709519	SL4.0ch01_3183998
chr01	3726412	SL4.0ch01_3200943
chr01	3764341	SL4.0ch01_3235633
chr01	3767362	SL4.0ch01_3238663
chr01	3780851	SL4.0ch01_3252173
chr01	3828010	SL4.0ch01_3291592
chr01	3909929	SL4.0ch01_3421701
chr01	3924633	SL4.0ch01_3436367
chr01	3926068	SL4.0ch01_3437803
chr01	3930556	SL4.0ch01_3442240
chr01	3938662	SL4.0ch01_3450343
chr01	3953935	SL4.0ch01_3458955
chr01	3962355	SL4.0ch01_3467331
chr01	3981276	SL4.0ch01_3486134
chr01	3987356	SL4.0ch01_3492212
chr01	4021994	SL4.0ch01_3516087
chr01	4023756	SL4.0ch01_3517845
chr01	4029171	SL4.0ch01_3523263
chr01	4036725	SL4.0ch01_3530809
chr01	4080035	SL4.0ch01_3565536
chr01	4086738	SL4.0ch01_3572240
chr01	4119417	SL4.0ch01_3611358
chr01	4129828	SL4.0ch01_3621591
chr01	4150767	SL4.0ch01_3641427
chr01	4197902	SL4.0ch01_3688333
chr01	4209059	SL4.0ch01_3699527
chr01	4232107	SL4.0ch01_3720502
chr01	4239704	SL4.0ch01_3728126
chr01	4253987	SL4.0ch01_3777817
chr01	4268680	SL4.0ch01_3791983
chr01	4281363	SL4.0ch01_3804675
chr01	4286332	SL4.0ch01_3809798
chr01	4300521	SL4.0ch01_3823701
chr01	4320341	SL4.0ch01_3843538
chr01	4345223	SL4.0ch01_3860946
chr01	4356913	SL4.0ch01_3872181
chr01	4358732	SL4.0ch01_3874004
chr01	4377331	SL4.0ch01_3892239
chr01	4393238	SL4.0ch01_3906527
chr01	4421392	SL4.0ch01_3934054
chr01	4430637	SL4.0ch01_3943002
chr01	4449011	SL4.0ch01_3961500
chr01	4507282	SL4.0ch01_4011158
chr01	4582046	SL4.0ch01_4064666
chr01	4610420	SL4.0ch01_4085050
chr01	4631422	SL4.0ch01_4107091
chr01	4632710	SL4.0ch01_4108382
chr01	4638453	SL4.0ch01_4115923
chr01	4640583	SL4.0ch01_4118056
chr01	4687955	SL4.0ch01_4165120
chr01	4698940	SL4.0ch01_4176025
chr01	4742027	SL4.0ch01_4229340
chr01	4751956	SL4.0ch01_4237593
chr01	4756357	SL4.0ch01_4241967
chr01	4765320	SL4.0ch01_4250883
chr01	4852557	SL4.0ch01_4384742
chr01	4854516	SL4.0ch01_4386700
chr01	4858174	SL4.0ch01_4390359
chr01	4879385	SL4.0ch01_4411873
chr01	4881737	SL4.0ch01_4414241
chr01	4894678	SL4.0ch01_4427944
chr01	4928552	SL4.0ch01_4465273
chr01	4956202	SL4.0ch01_4492916
chr01	4971293	SL4.0ch01_4507985
chr01	5000105	SL4.0ch01_4541173
chr01	5015079	SL4.0ch01_4556126
chr01	5015559	SL4.0ch01_4556608
chr01	5052445	SL4.0ch01_4589743
chr01	5054031	SL4.0ch01_4591329
chr01	5088631	SL4.0ch01_4625931
chr01	5089022	SL4.0ch01_4626322
chr01	5170239	SL4.0ch01_4706770
chr01	5173104	SL4.0ch01_4709635
chr01	5253766	SL4.0ch01_4750650
chr01	5267819	SL4.0ch01_4764635
chr01	5343552	SL4.0ch01_4831069
chr01	5359354	SL4.0ch01_4846905
chr01	5366854	SL4.0ch01_4849532
chr01	5377111	SL4.0ch01_4859832
chr01	5410968	SL4.0ch01_4894428
chr01	5459965	SL4.0ch01_4943600
chr01	5470515	SL4.0ch01_4963617
chr01	5470589	SL4.0ch01_4963691
chr01	5493894	SL4.0ch01_4986992
chr01	5505865	SL4.0ch01_4998893
chr01	5511677	SL4.0ch01_5004414
chr01	5519111	SL4.0ch01_5011874
chr01	5524975	SL4.0ch01_5020286
chr01	5531425	SL4.0ch01_5026756
chr01	5536314	SL4.0ch01_5031495
chr01	5563588	SL4.0ch01_5058286
chr01	5599956	SL4.0ch01_5086428
chr01	5617050	SL4.0ch01_5103470
chr01	5655348	SL4.0ch01_5141841
chr01	5690759	SL4.0ch01_5177409
chr01	5700755	SL4.0ch01_5189019
chr01	5701631	SL4.0ch01_5189895
chr01	5718932	SL4.0ch01_5206980
chr01	5737392	SL4.0ch01_5225470
chr01	5749703	SL4.0ch01_5246660
chr01	5787280	SL4.0ch01_5292063
chr01	5907652	SL4.0ch01_5377109
chr01	5913320	SL4.0ch01_5382776
chr01	5914695	SL4.0ch01_5384152
chr01	5935307	SL4.0ch01_5404248
chr01	5990054	SL4.0ch01_5463750
chr01	6011042	SL4.0ch01_5485111
chr01	6019574	SL4.0ch01_5493639
chr01	6029404	SL4.0ch01_5503451
chr01	6045872	SL4.0ch01_5514845
chr01	6048579	SL4.0ch01_5517550
chr01	6068694	SL4.0ch01_5542296
chr01	6085428	SL4.0ch01_5559009
chr01	6109139	SL4.0ch01_5582676
chr01	6110966	SL4.0ch01_5584550
chr01	6159228	SL4.0ch01_5631794
chr01	6313013	SL4.0ch01_5786576
chr01	6313462	SL4.0ch01_5787025
chr01	6314168	SL4.0ch01_5787730
chr01	6347281	SL4.0ch01_5817866
chr01	6361099	SL4.0ch01_5831704
chr01	6382985	SL4.0ch01_5861728
chr01	6405178	SL4.0ch01_5883856
chr01	6416447	SL4.0ch01_5901304
chr01	6469378	SL4.0ch01_5950335
chr01	6503915	SL4.0ch01_5984816
chr01	6806806	SL4.0ch01_6081432
chr01	7149110	SL4.0ch01_6220099
chr01	7170311	SL4.0ch01_6241281
chr01	7180974	SL4.0ch01_6251925
chr01	7189959	SL4.0ch01_6260902
chr01	7261975	SL4.0ch01_6333637
chr01	7306949	SL4.0ch01_6379657
chr01	7318797	SL4.0ch01_6397049
chr01	7322777	SL4.0ch01_6401029
chr01	7363273	SL4.0ch01_6442440
chr01	7388297	SL4.0ch01_6467467
chr01	7411128	SL4.0ch01_6488394
chr01	7440877	SL4.0ch01_6521922
chr01	7464430	SL4.0ch01_6545478
chr01	7647643	SL4.0ch01_6743551
chr01	7770283	SL4.0ch01_6865441
chr01	7949397	SL4.0ch01_7044234
chr01	7972075	SL4.0ch01_7059668
chr01	8080303	SL4.0ch01_7172701
chr01	8120269	SL4.0ch01_7201542
chr01	8219245	SL4.0ch01_7290909
chr01	8356381	SL4.0ch01_7425294
chr01	8580120	SL4.0ch01_7648081
chr01	8624641	SL4.0ch01_7692598
chr01	8742987	SL4.0ch01_7792848
chr01	8848604	SL4.0ch01_7897038
chr01	8883180	SL4.0ch01_7930815
chr01	8986463	SL4.0ch01_8029168
chr01	9013562	SL4.0ch01_8053809
chr01	9100495	SL4.0ch01_8144140
chr01	9168872	SL4.0ch01_8211516
chr01	9233368	SL4.0ch01_8276259
chr01	9408852	SL4.0ch01_8437803
chr01	9544093	SL4.0ch01_8571994
chr01	9986406	SL4.0ch01_8948312
chr01	10224588	SL4.0ch01_8997687
chr01	10404975	SL4.0ch01_9214228
chr01	10567787	SL4.0ch01_20512717
chr01	10661662	SL4.0ch01_45077087
chr01	10724780	SL4.0ch01_20122164
chr01	10901370	SL4.0ch01_19924153
chr01	10982006	SL4.0ch01_19846714
chr01	11038499	SL4.0ch01_19780519
chr01	11118224	SL4.0ch01_19708827
chr01	11226129	SL4.0ch01_19585262
chr01	11266177	SL4.0ch01_19537794
chr01	11430379	SL4.0ch01_19394401
chr01	11431427	SL4.0ch01_19393354
chr01	11582176	SL4.0ch01_19205229
chr01	11762474	SL4.0ch01_18544795
chr01	11873013	SL4.0ch01_18434609
chr01	11939798	SL4.0ch01_18370325
chr01	12048375	SL4.0ch01_18261410
chr01	12206122	SL4.0ch01_18091255
chr01	12290403	SL4.0ch01_17986435
chr01	12320702	SL4.0ch01_17954297
chr01	12326942	SL4.0ch01_17948069
chr01	12346113	SL4.0ch01_17928965
chr01	12356365	SL4.0ch01_17918624
chr01	12372600	SL4.0ch01_17907047
chr01	12373638	SL4.0ch01_17906008
chr01	12385804	SL4.0ch01_17897708
chr01	12396863	SL4.0ch01_17886738
chr01	12410108	SL4.0ch01_17875179
chr01	12437527	SL4.0ch01_17847750
chr01	12450894	SL4.0ch01_17846832
chr01	12496284	SL4.0ch01_17801768
chr01	12700677	SL4.0ch01_17612172
chr01	12702858	SL4.0ch01_17609979
chr01	12798899	SL4.0ch01_17501978
chr01	13482406	SL4.0ch01_16811411
chr01	13535036	SL4.0ch01_16758424
chr01	13582171	SL4.0ch01_16699094
chr01	13608927	SL4.0ch01_16672322
chr01	13630253	SL4.0ch01_16650732
chr01	13647616	SL4.0ch01_16633327
chr01	13687111	SL4.0ch01_16593986
chr01	13693891	SL4.0ch01_16587187
chr01	13718313	SL4.0ch01_16570682
chr01	13854253	SL4.0ch01_16437899
chr01	13930832	SL4.0ch01_16366853
chr01	13994855	SL4.0ch01_16302333
chr01	14014500	SL4.0ch01_16282806
chr01	14032790	SL4.0ch01_16255222
chr01	14036739	SL4.0ch01_16251274
chr01	14094718	SL4.0ch01_16193356
chr01	14493237	SL4.0ch01_15846222
chr01	14534405	SL4.0ch01_15805330
chr01	14543709	SL4.0ch01_15796337
chr01	14572443	SL4.0ch01_15758483
chr01	14646368	SL4.0ch01_15684686
chr01	14706346	SL4.0ch01_15619552
chr01	14860824	SL4.0ch01_15466874
chr01	14951962	SL4.0ch01_15374975
chr01	14988987	SL4.0ch01_15338326
chr01	15106135	SL4.0ch01_15222143
chr01	15232519	SL4.0ch01_15149525
chr01	15353072	SL4.0ch01_15029035
chr01	15370688	SL4.0ch01_15011419
chr01	15385925	SL4.0ch01_14998850
chr01	15518596	SL4.0ch01_14866301
chr01	15581067	SL4.0ch01_14807009
chr01	15872899	SL4.0ch01_14517196
chr01	15911885	SL4.0ch01_14478189
chr01	16095345	SL4.0ch01_14294389
chr01	16211923	SL4.0ch01_14179437
chr01	16297430	SL4.0ch01_14098671
chr01	16321893	SL4.0ch01_14074338
chr01	16343359	SL4.0ch01_14052907
chr01	16363910	SL4.0ch01_14032375
chr01	16574560	SL4.0ch01_13823636
chr01	16632734	SL4.0ch01_13765569
chr01	16732381	SL4.0ch01_13623617
chr01	16817777	SL4.0ch01_13544680
chr01	17154649	SL4.0ch01_13409866
chr01	17247968	SL4.0ch01_13316454
chr01	17256097	SL4.0ch01_13308993
chr01	17671255	SL4.0ch01_13258745
chr01	17754968	SL4.0ch01_13184190
chr01	17810306	SL4.0ch01_13128896
chr01	17855684	SL4.0ch01_13083552
chr01	17923684	SL4.0ch01_13015661
chr01	17956996	SL4.0ch01_12982626
chr01	18030580	SL4.0ch01_12908948
chr01	18057920	SL4.0ch01_12881648
chr01	18135161	SL4.0ch01_12804705
chr01	18235330	SL4.0ch01_12770392
chr01	18325085	SL4.0ch01_12680783
chr01	18353936	SL4.0ch01_12652117
chr01	18371590	SL4.0ch01_12634496
chr01	18494888	SL4.0ch01_12511402
chr01	18507422	SL4.0ch01_12498988
chr01	18567078	SL4.0ch01_12437827
chr01	18791191	SL4.0ch01_12395873
chr01	18796292	SL4.0ch01_12390794
chr01	18801075	SL4.0ch01_12386011
chr01	18806521	SL4.0ch01_12380560
chr01	19000668	SL4.0ch01_11206578
chr01	19041170	SL4.0ch01_11247121
chr01	19171101	SL4.0ch01_11376958
chr01	19188502	SL4.0ch01_11394222
chr01	19281635	SL4.0ch01_11487305
chr01	19288858	SL4.0ch01_11494532
chr01	19320909	SL4.0ch01_11526553
chr01	19493002	SL4.0ch01_11686382
chr01	19538124	SL4.0ch01_11733280
chr01	19618064	SL4.0ch01_11813288
chr01	19767741	SL4.0ch01_11961080
chr01	19838555	SL4.0ch01_12031688
chr01	19868933	SL4.0ch01_12062064
chr01	19962009	SL4.0ch01_12148847
chr01	20061533	SL4.0ch01_12238426
chr01	20116384	SL4.0ch01_11138053
chr01	20148004	SL4.0ch01_11105988
chr01	23098463	SL4.0ch01_10467001
chr01	23115956	SL4.0ch01_10450269
chr01	23151444	SL4.0ch01_10418022
chr01	23189360	SL4.0ch01_10382936
chr01	23221401	SL4.0ch01_10339923
chr01	23290093	SL4.0ch01_10277344
chr01	23346920	SL4.0ch01_10218293
chr01	23395366	SL4.0ch01_10161366
chr01	23406707	SL4.0ch01_10141262
chr01	23430810	SL4.0ch01_10116539
chr01	23486334	SL4.0ch01_10078954
chr01	23510452	SL4.0ch01_10061392
chr01	23518191	SL4.0ch01_10043895
chr01	23528840	SL4.0ch01_10033303
chr01	23627674	SL4.0ch01_9975981
chr01	23667523	SL4.0ch01_9923432
chr01	23668596	SL4.0ch01_9922382
chr01	23751379	SL4.0ch01_9881310
chr01	23763708	SL4.0ch01_9869031
chr01	23771676	SL4.0ch01_9861070
chr01	23849844	SL4.0ch01_9780099
chr01	23855969	SL4.0ch01_9773969
chr01	23887949	SL4.0ch01_9741868
chr01	23988523	SL4.0ch01_9646734
chr01	24026675	SL4.0ch01_9594448
chr01	24028641	SL4.0ch01_9592474
chr01	24057716	SL4.0ch01_9572499
chr01	24185944	SL4.0ch01_9451426
chr01	24302093	SL4.0ch01_9344876
chr01	24401766	SL4.0ch01_20389147
chr01	24521726	SL4.0ch01_20223098
chr01	24599019	SL4.0ch01_20639859
chr01	24614027	SL4.0ch01_20662969
chr01	24730289	SL4.0ch01_20763514
chr01	24805062	SL4.0ch01_20836761
chr01	25021802	SL4.0ch01_21076010
chr01	25075208	SL4.0ch01_21128946
chr01	25146379	SL4.0ch01_21171914
chr01	25252866	SL4.0ch01_21256627
chr01	25280044	SL4.0ch01_21283793
chr01	25283605	SL4.0ch01_21287389
chr01	25463823	SL4.0ch01_21439600
chr01	25548346	SL4.0ch01_21501699
chr01	25549916	SL4.0ch01_21503283
chr01	25553963	SL4.0ch01_21516352
chr01	25556205	SL4.0ch01_21518586
chr01	25563498	SL4.0ch01_21532833
chr01	25731696	SL4.0ch01_21727096
chr01	25814649	SL4.0ch01_21809990
chr01	25859581	SL4.0ch01_21854877
chr01	26018249	SL4.0ch01_22005746
chr01	26075457	SL4.0ch01_22062893
chr01	26188843	SL4.0ch01_22176918
chr01	26295705	SL4.0ch01_22283530
chr01	26387020	SL4.0ch01_22375057
chr01	26547525	SL4.0ch01_22696196
chr01	26682073	SL4.0ch01_22823741
chr01	26732024	SL4.0ch01_22873709
chr01	26756689	SL4.0ch01_22898347
chr01	26890015	SL4.0ch01_23031333
chr01	26948985	SL4.0ch01_23087853
chr01	27058038	SL4.0ch01_23195532
chr01	27105908	SL4.0ch01_23243087
chr01	27186606	SL4.0ch01_23312597
chr01	27273893	SL4.0ch01_23399756
chr01	27349999	SL4.0ch01_23475827
chr01	27403300	SL4.0ch01_23529121
chr01	27532028	SL4.0ch01_23667242
chr01	27619551	SL4.0ch01_23753979
chr01	27649427	SL4.0ch01_23783803
chr01	27685303	SL4.0ch01_23819608
chr01	27777858	SL4.0ch01_23911648
chr01	27778149	SL4.0ch01_23911939
chr01	27792809	SL4.0ch01_23928168
chr01	27836412	SL4.0ch01_23971760
chr01	27839946	SL4.0ch01_23975290
chr01	27848290	SL4.0ch01_23983629
chr01	27889446	SL4.0ch01_24024784
chr01	27919192	SL4.0ch01_24054494
chr01	28081278	SL4.0ch01_24200824
chr01	28144881	SL4.0ch01_24272939
chr01	28241028	SL4.0ch01_24368923
chr01	28271074	SL4.0ch01_24398900
chr01	28348590	SL4.0ch01_24465574
chr01	28411534	SL4.0ch01_24528464
chr01	28479076	SL4.0ch01_24595966
chr01	28524033	SL4.0ch01_24640921
chr01	28764502	SL4.0ch01_24879132
chr01	28850965	SL4.0ch01_24948455
chr01	28853559	SL4.0ch01_24951043
chr01	28953832	SL4.0ch01_25051300
chr01	29025057	SL4.0ch01_25122502
chr01	29094421	SL4.0ch01_25191833
chr01	29206355	SL4.0ch01_25302003
chr01	29235910	SL4.0ch01_25331503
chr01	29283087	SL4.0ch01_25376225
chr01	29546139	SL4.0ch01_25638410
chr01	29564489	SL4.0ch01_25656745
chr01	29721137	SL4.0ch01_25813213
chr01	29723926	SL4.0ch01_25816003
chr01	29831452	SL4.0ch01_25913266
chr01	29889867	SL4.0ch01_25970473
chr01	29936556	SL4.0ch01_26017116
chr01	29938784	SL4.0ch01_26019344
chr01	30044176	SL4.0ch01_26135866
chr01	30122306	SL4.0ch01_26168395
chr01	30209582	SL4.0ch01_26248735
chr01	30221072	SL4.0ch01_26259698
chr01	30320196	SL4.0ch01_26353930
chr01	30375826	SL4.0ch01_26410060
chr01	30435158	SL4.0ch01_26468019
chr01	30543033	SL4.0ch01_26595148
chr01	30588532	SL4.0ch01_26639763
chr01	30649001	SL4.0ch01_26700233
chr01	30726162	SL4.0ch01_26777248
chr01	30915017	SL4.0ch01_26962607
chr01	30932868	SL4.0ch01_26980457
chr01	31115803	SL4.0ch01_27167005
chr01	31150166	SL4.0ch01_27201666
chr01	31245087	SL4.0ch01_27296744
chr01	31257999	SL4.0ch01_27309558
chr01	31368462	SL4.0ch01_27419990
chr01	31390007	SL4.0ch01_27441520
chr01	31484976	SL4.0ch01_27535831
chr01	31526064	SL4.0ch01_27576914
chr01	31613577	SL4.0ch01_27664363
chr01	31624191	SL4.0ch01_27674977
chr01	31810540	SL4.0ch01_27834920
chr01	31920459	SL4.0ch01_27946783
chr01	31979677	SL4.0ch01_28004819
chr01	32278216	SL4.0ch01_28282046
chr01	32289787	SL4.0ch01_28293554
chr01	32402778	SL4.0ch01_28405995
chr01	32419025	SL4.0ch01_28422254
chr01	32421928	SL4.0ch01_28431405
chr01	32911516	SL4.0ch01_28915071
chr01	32988250	SL4.0ch01_28991083
chr01	33064216	SL4.0ch01_29067159
chr01	33216601	SL4.0ch01_29212401
chr01	33335609	SL4.0ch01_29344919
chr01	33441544	SL4.0ch01_29450796
chr01	33450545	SL4.0ch01_29459791
chr01	33570962	SL4.0ch01_29580285
chr01	33734720	SL4.0ch01_29758253
chr01	33792318	SL4.0ch01_29822632
chr01	33940489	SL4.0ch01_29957927
chr01	34069034	SL4.0ch01_30068055
chr01	34168696	SL4.0ch01_30161075
chr01	34180191	SL4.0ch01_30172425
chr01	34219488	SL4.0ch01_30211760
chr01	34275693	SL4.0ch01_30267778
chr01	34347347	SL4.0ch01_30338948
chr01	34373269	SL4.0ch01_30364944
chr01	34442302	SL4.0ch01_30430372
chr01	34491453	SL4.0ch01_30479260
chr01	34516527	SL4.0ch01_30504329
chr01	34562036	SL4.0ch01_30542643
chr01	34596724	SL4.0ch01_30580858
chr01	34632424	SL4.0ch01_30616539
chr01	34754865	SL4.0ch01_30738449
chr01	35001335	SL4.0ch01_30974030
chr01	35089124	SL4.0ch01_31493933
chr01	35126491	SL4.0ch01_31456510
chr01	35191106	SL4.0ch01_31402020
chr01	35247060	SL4.0ch01_31346569
chr01	35312377	SL4.0ch01_31281366
chr01	35352964	SL4.0ch01_31241219
chr01	35366444	SL4.0ch01_31227739
chr01	35554333	SL4.0ch01_31065784
chr01	35618522	SL4.0ch01_31554156
chr01	36023664	SL4.0ch01_31931008
chr01	36214991	SL4.0ch01_32080002
chr01	36289185	SL4.0ch01_32149320
chr01	36348850	SL4.0ch01_32201692
chr01	36668220	SL4.0ch01_32496954
chr01	36689110	SL4.0ch01_32517837
chr01	36719417	SL4.0ch01_32548146
chr01	36851015	SL4.0ch01_32679649
chr01	36903538	SL4.0ch01_32732198
chr01	36976854	SL4.0ch01_32803185
chr01	36992960	SL4.0ch01_32819280
chr01	37115614	SL4.0ch01_32953139
chr01	37120456	SL4.0ch01_32957981
chr01	37122273	SL4.0ch01_32959798
chr01	37751822	SL4.0ch01_33073230
chr01	37830225	SL4.0ch01_33151017
chr01	37870950	SL4.0ch01_33191950
chr01	37990435	SL4.0ch01_33290268
chr01	38009554	SL4.0ch01_33309377
chr01	38123840	SL4.0ch01_33413555
chr01	38133524	SL4.0ch01_33420897
chr01	38309202	SL4.0ch01_33591606
chr01	38349217	SL4.0ch01_33652281
chr01	38440545	SL4.0ch01_33737237
chr01	38476684	SL4.0ch01_33773392
chr01	38524380	SL4.0ch01_33807176
chr01	38531242	SL4.0ch01_33814039
chr01	38555353	SL4.0ch01_33828909
chr01	38555473	SL4.0ch01_33829029
chr01	38697798	SL4.0ch01_33967557
chr01	38750108	SL4.0ch01_34013047
chr01	38881303	SL4.0ch01_34129007
chr01	38996003	SL4.0ch01_34248350
chr01	39231660	SL4.0ch01_34424084
chr01	39281389	SL4.0ch01_34473610
chr01	39286685	SL4.0ch01_34478914
chr01	39295020	SL4.0ch01_34487244
chr01	39386179	SL4.0ch01_34558415
chr01	39482232	SL4.0ch01_34654816
chr01	39561487	SL4.0ch01_34752618
chr01	39721611	SL4.0ch01_34813294
chr01	39797499	SL4.0ch01_34836886
chr01	39812586	SL4.0ch01_34851429
chr01	39934223	SL4.0ch01_34947216
chr01	39937548	SL4.0ch01_34950428
chr01	42175549	SL4.0ch01_35205368
chr01	42219823	SL4.0ch01_35247592
chr01	42685264	SL4.0ch01_35667613
chr01	42759781	SL4.0ch01_35742101
chr01	42832576	SL4.0ch01_35823312
chr01	42935836	SL4.0ch01_35926809
chr01	42970910	SL4.0ch01_35961533
chr01	43012223	SL4.0ch01_36016098
chr01	43068713	SL4.0ch01_36071752
chr01	43072323	SL4.0ch01_36075362
chr01	43093128	SL4.0ch01_36098618
chr01	43151528	SL4.0ch01_36156687
chr01	43165438	SL4.0ch01_36170582
chr01	43199523	SL4.0ch01_36190535
chr01	43259588	SL4.0ch01_36252067
chr01	43283374	SL4.0ch01_36275859
chr01	43289718	SL4.0ch01_36298418
chr01	43313420	SL4.0ch01_36331425
chr01	43427314	SL4.0ch01_36414538
chr01	43533470	SL4.0ch01_36524203
chr01	43642998	SL4.0ch01_36626055
chr01	43754664	SL4.0ch01_36737563
chr01	43854780	SL4.0ch01_36841600
chr01	43890043	SL4.0ch01_36875399
chr01	43994894	SL4.0ch01_36969776
chr01	44031307	SL4.0ch01_36985370
chr01	44053134	SL4.0ch01_37007294
chr01	44078756	SL4.0ch01_37032808
chr01	44213125	SL4.0ch01_37161269
chr01	44281084	SL4.0ch01_37231137
chr01	44482705	SL4.0ch01_37288464
chr01	44633667	SL4.0ch01_37450088
chr01	44829081	SL4.0ch01_37646265
chr01	44979857	SL4.0ch01_37720141
